fileName,active,#commits,#commitsWithRename,diff(#commitsWR-#commits)
core/src/main/java/hudson/os/windows/WindowsRemoteFileSystem.java,0,0,0,0
core/src/main/java/hudson/os/windows/WindowsRemoteLauncher.java,0,0,0,0
core/src/main/java/hudson/PermalinkList.java,0,0,0,0
core/src/main/java/hudson/Platform.java,0,0,0,0
core/src/main/java/hudson/Plugin.java,1,2,2,0
core/src/main/java/hudson/PluginFirstClassLoader.java,0,0,0,0
core/src/main/java/hudson/PluginManager.java,1,2,2,0
core/src/main/java/hudson/PluginStrategy.java,0,0,0,0
core/src/main/java/hudson/PluginWrapper.java,1,1,1,0
core/src/main/java/hudson/Proc.java,0,0,0,0
core/src/main/java/hudson/ProxyConfiguration.java,1,1,1,0
core/src/main/java/hudson/RelativePath.java,0,0,0,0
core/src/main/java/hudson/ResponseHeaderFilter.java,0,0,0,0
core/src/main/java/hudson/RestrictedSince.java,0,0,0,0
core/src/main/java/hudson/scheduler/BaseParser.java,0,0,0,0
core/src/main/java/hudson/scheduler/CronTab.java,0,0,0,0
core/src/main/java/hudson/scheduler/CronTabList.java,0,0,0,0
core/src/main/java/hudson/scm/AbstractScmTagAction.java,0,0,0,0
core/src/main/java/hudson/scm/AutoBrowserHolder.java,0,0,0,0
core/src/main/java/hudson/scm/browsers/QueryBuilder.java,0,0,0,0
core/src/main/java/hudson/scm/ChangeLogAnnotator.java,0,0,0,0
core/src/main/java/hudson/scm/ChangeLogParser.java,0,0,0,0
core/src/main/java/hudson/scm/ChangeLogSet.java,0,0,0,0
core/src/main/java/hudson/scm/EditType.java,0,0,0,0
core/src/main/java/hudson/scm/EmptyChangeLogSet.java,0,0,0,0
core/src/main/java/hudson/scm/NullChangeLogParser.java,0,0,0,0
core/src/main/java/hudson/scm/NullSCM.java,0,0,0,0
core/src/main/java/hudson/scm/PollingResult.java,1,1,1,0
core/src/main/java/hudson/scm/RepositoryBrowser.java,0,0,0,0
core/src/main/java/hudson/scm/RepositoryBrowsers.java,0,0,0,0
